date,campaign_name,adset_name,ad_name,spend,impressions,reach,clicks,ctr,inline_link_click_ctr,cpm,installs,video_3s,cost_per_install,quality_ranking,engagement_rate_ranking,conversion_rate_ranking
2026-07-03,Cardia_Africa_Auto_Roas_020726_All_Creative,Cardia_Africa_Auto_Roas_020726_All_Creative,Cardia_Africa_Auto_Roas_020726_All_Creative_CAR_A7_UGC_H4_US_clean,13,1,1,0,0,,13000,,,,UNKNOWN,UNKNOWN,UNKNOWN
2026-07-03,Cardia_Africa_Auto_Roas_020726_All_Creative,Cardia_Africa_Auto_Roas_020726_All_Creative,Cardia_Africa_Auto_Roas_020726_All_Creative_CAR_A7_UGC_H5_US_clean,15444,619,567,7,1.130856,1.130856,24949.919225,1,207,,UNKNOWN,UNKNOWN,UNKNOWN
2026-07-03,Cardia_Africa_Auto_Roas_020726_All_Creative,Cardia_Africa_Auto_Roas_020726_All_Creative,Cardia_Africa_Auto_Roas_020726_All_Creative_CAR_A6_UGC_CL02_US_clean - Copy,2925,135,129,2,1.481481,1.481481,21666.666667,1,40,,UNKNOWN,UNKNOWN,UNKNOWN
2026-07-03,Cardia_Africa_Auto_Roas_020726_All_Creative,Cardia_Africa_Auto_Roas_020726_All_Creative,Cardia_Africa_Auto_Roas_020726_All_Creative_CAR_A1_UGC_CL06_US_clean,1806,54,53,4,7.407407,7.407407,33444.444444,2,10,,UNKNOWN,UNKNOWN,UNKNOWN
2026-07-03,Cardia_Africa_Auto_Roas_020726_All_Creative,Cardia_Africa_Auto_Roas_020726_All_Creative,Cardia_Africa_Auto_Roas_020726_All_Creative__CAR_A6_UGC_CL02_US_clean,6629,156,141,12,7.692308,9.615385,42493.589744,2,47,,UNKNOWN,UNKNOWN,UNKNOWN
2026-07-03,Cardia_Africa_Auto_Roas_030726_All_Creative,Cardia_Africa_Auto_Roas_030726_All_Creative,Cardia_Africa_Auto_Roas_030726_Creative-USCAR_A7_UGC_H6_US_clean,409,3,3,0,0,,136333.333333,,,,UNKNOWN,UNKNOWN,UNKNOWN
2026-07-03,Cardia_Africa_Auto_Roas_030726_All_Creative,Cardia_Africa_Auto_Roas_030726_All_Creative,Cardia_Africa_Auto_Roas_030726_Creative-US_CAR_A7_UGC_H5_US_clean,131,6,5,0,0,,21833.333333,,3,,UNKNOWN,UNKNOWN,UNKNOWN
2026-07-03,Cardia_Africa_Auto_Roas_030726_All_Creative,Cardia_Africa_Auto_Roas_030726_All_Creative,Cardia_Africa_Auto_Roas_030726_Creative-USCAR_A1_UGC_CL06_US_clean,14029,242,220,17,7.024793,7.024793,57971.07438,4,68,,UNKNOWN,UNKNOWN,UNKNOWN
2026-07-03,Cardia_Africa_Auto_Roas_030726_All_Creative,Cardia_Africa_Auto_Roas_030726_All_Creative,Cardia_Africa_Auto_Roas_030726_Creative-US_CAR_A7_UGC_H4_US_clean,12363,415,390,12,2.891566,2.891566,29790.361446,2,182,,UNKNOWN,UNKNOWN,UNKNOWN
2026-07-03,Cardia_Africa_Auto_Roas_030726_All_Creative,Cardia_S-Africa_Auto_Roas_030726_All_Creative,Cardia_S-Africa_Auto_Roas_030726_All_Creative__CAR_A6_UGC_CL02_US_clean,1715,24,24,0,0,,71458.333333,,7,,UNKNOWN,UNKNOWN,UNKNOWN
2026-07-03,Cardia_Africa_Auto_Roas_030726_All_Creative,Cardia_S-Africa_Auto_Roas_030726_All_Creative,Cardia_S-Africa_Auto_Roas_030726_All_Creative_CAR_A1_UGC_CL06_US_clean,910,8,8,0,0,,113750,,3,,UNKNOWN,UNKNOWN,UNKNOWN
2026-07-03,Cardia_Africa_Auto_Roas_030726_All_Creative,Cardia_S-Africa_Auto_Roas_030726_All_Creative,Cardia_S-Africa_Auto_Roas_030726_All_Creative_CAR_A6_UGC_CL02_US_clean - Copy,6019,101,97,0,0,,59594.059406,,46,,UNKNOWN,UNKNOWN,UNKNOWN
2026-07-03,Cardia_Africa_Auto_Roas_030726_All_Creative,Cardia_S-Africa_Auto_Roas_030726_All_Creative,Cardia_S-Africa_Auto_Roas_030726_All_Creative_CAR_A7_UGC_H5_US_clean,114,5,5,0,0,,22800,,2,,UNKNOWN,UNKNOWN,UNKNOWN
2026-07-03,Cardia_Africa_Auto_Roas_030726_All_Creative,Cardia_Africa_Auto_Roas_030726_All_Creative,Cardia_Africa_Auto_Roas_030726_Creative-USCAR_A6_UGC_CL02_US_clean,48639,1319,1245,41,3.108415,3.639121,36875.663381,9,445,,UNKNOWN,UNKNOWN,UNKNOWN
2026-07-03,Cardia_Africa_Auto_Roas_030726_All_Creative,Cardia_Africa_Auto_Roas_030726_All_Creative,Cardia_Africa_Auto_Roas_030726_Creative-USCAR_A6_UGC_CL02_US_clean - Copy,28056,726,674,21,2.892562,3.030303,38644.628099,6,214,,UNKNOWN,UNKNOWN,UNKNOWN
2026-07-03,Cardia_Africa_Auto_Roas_030726_All_Creative,Cardia_S-Africa_Auto_Roas_030726_All_Creative,Cardia_S-Africa_Auto_Roas_030726_All_Creative_CAR_A7_UGC_H6_US_clean,44,2,2,0,0,,22000,,1,,UNKNOWN,UNKNOWN,UNKNOWN
2026-07-03,Cardia_Global-ExcludeUS_Auto_Roas_010726_Creative_CAR_A6_UGC_H2_EN,Cardia_Global_Auto_Roas_030726_Creative_CAR_A6_UGC_H2_EN,Cardia_Global-ExcludeUS_Auto_Roas_030726_Creative_CAR_A6_UGC_H2_EN,36360,557,524,15,2.692998,2.692998,65278.276481,3,246,,UNKNOWN,UNKNOWN,UNKNOWN
2026-07-03,Cardia_Global-ExcludeUS_Auto_Roas_010726_Creative_CAR_A6_UGC_H2_EN,Cardia_Global_Auto_Roas_030726_Creative_CAR_A6_UGC_H2_EN,Cardia_Global-ExcludeUS_Auto_Roas_030726_Creative_Image,160083,4202,3685,179,4.259876,4.521656,38096.858639,30,41,,UNKNOWN,UNKNOWN,UNKNOWN
2026-07-03,Cardia_US_Auto_Roas_030726_All_Creative_CAR_A6_UGC_H2_EN_202606221322_clean,Cardia_US_Auto_Roas_030726_All_Creative_CAR_A6_UGC_H2_EN_202606221322_clean,Cardia_US_Auto_Roas_030726_All_Creative_CAR_A6_UGC_H2_EN_202606221322_clean,89777,43,35,1,2.325581,2.325581,2087837.209302,,24,,UNKNOWN,UNKNOWN,UNKNOWN
2026-07-03,Cardia_India_Auto_Roas_030726_All_Creative,Cardia_India_Auto_Roas_030726_Creative-US,Cardia_India_Auto_Roas_030726_Creative-USCAR_A7_UGC_H6_US_clean,76,9,6,0,0,,8444.444444,,,,UNKNOWN,UNKNOWN,UNKNOWN
2026-07-03,Cardia_India_Auto_Roas_030726_All_Creative,Cardia_India_Auto_Roas_030726_Creative-US,Cardia_India_Auto_Roas_030726_Creative-USCAR_A6_UGC_CL02_US_clean - Copy,52332,5405,5125,45,0.832562,0.79556,9682.146161,16,1331,,UNKNOWN,UNKNOWN,UNKNOWN
2026-07-03,Cardia_India_Auto_Roas_030726_All_Creative,Cardia_India_Auto_Roas_030726_Creative-US,Cardia_India_Auto_Roas_030726_Creative-US_CAR_A7_UGC_H5_US_clean,299,26,26,0,0,,11500,,5,,UNKNOWN,UNKNOWN,UNKNOWN
2026-07-03,Cardia_India_Auto_Roas_030726_All_Creative,Cardia_India_Auto_Roas_030726_Creative-US,Cardia_India_Auto_Roas_030726_Creative-USCAR_A6_UGC_CL02_US_clean,40455,4286,4108,23,0.536631,0.466636,9438.870742,8,962,,UNKNOWN,UNKNOWN,UNKNOWN
2026-07-03,Cardia_India_Auto_Roas_030726_All_Creative,Cardia_India_Auto_Roas_030726_Creative-US,Cardia_India_Auto_Roas_030726_Creative-USCAR_A1_UGC_CL06_US_clean,11835,717,593,13,1.81311,1.67364,16506.276151,8,104,,UNKNOWN,UNKNOWN,UNKNOWN
2026-07-03,Cardia_SEA_Auto_Roas_030726_All,Cardia_SEA-Malay_Auto_Roas_020726_All,Cardia_SEA-Malay_Auto_Roas_030726_All_CAR_A6_UGC_CL02_US_clean,3060,41,40,1,2.439024,2.439024,74634.146341,,8,,UNKNOWN,UNKNOWN,UNKNOWN
2026-07-03,Cardia_SEA_Auto_Roas_030726_All,Cardia_SEA-Malay_Auto_Roas_020726_All,Cardia_SEA-Malay_Auto_Roas_030726_All_CAR_A1_UGC_CL06_US_clean,349,12,12,0,0,,29083.333333,,3,,UNKNOWN,UNKNOWN,UNKNOWN
2026-07-03,Cardia_SEA_Auto_Roas_030726_All,Cardia_SEA-Malay_Auto_Roas_020726_All,Cardia_SEA-Malay_Auto_Roas_030726_All_CAR_A6_UGC_CL02_US_clean - Copy,3119,69,64,1,1.449275,1.449275,45202.898551,,16,,UNKNOWN,UNKNOWN,UNKNOWN
2026-07-03,Cardia_SEA_Auto_Roas_030726_All,Cardia_SEA-Malay_Auto_Roas_020726_All,Cardia_SEA-Malay_Auto_Roas_030726_All_CAR_A7_UGC_H4_US_clean,53,1,1,0,0,,53000,,1,,UNKNOWN,UNKNOWN,UNKNOWN
2026-07-03,Cardia_SEA_Auto_Roas_030726_All,Cardia_SEA-Malay_Auto_Roas_020726_All,Cardia_SEA-Malay_Auto_Roas_030726_All_Image,10515,125,117,4,3.2,3.2,84120,1,26,,UNKNOWN,UNKNOWN,UNKNOWN
2026-07-03,Cardia_SEA_Auto_Roas_030726_All,Cardia_SEA-Philip_Auto_Roas_020726_All,Cardia_SEA-Philip_Auto_Roas_030726_All_Image,71756,356,313,72,20.224719,21.629213,201561.797753,16,68,,UNKNOWN,UNKNOWN,UNKNOWN
2026-07-03,Cardia_SEA_Auto_Roas_030726_All,Cardia_SEA-Philip_Auto_Roas_020726_All,Cardia_SEA-Philip_Auto_Roas_030726_All_CAR_A6_UGC_CL02_US_clean - Copy,10318,221,212,3,1.357466,1.357466,46687.782805,1,81,,UNKNOWN,UNKNOWN,UNKNOWN
2026-07-03,Cardia_SEA_Auto_Roas_030726_All,Cardia_SEA-Philip_Auto_Roas_020726_All,Cardia_SEA-Philip_Auto_Roas_030726_All_CAR_A6_UGC_CL02_US_clean,12870,156,142,9,5.769231,5.769231,82500,1,51,,UNKNOWN,UNKNOWN,UNKNOWN
2026-07-03,Cardia_SEA_Auto_Roas_030726_All,Cardia_SEA-Philip_Auto_Roas_020726_All,Cardia_SEA-Philip_Auto_Roas_030726_All_CAR_A1_UGC_CL06_US_clean,3864,30,30,2,6.666667,6.666667,128800,,10,,UNKNOWN,UNKNOWN,UNKNOWN
2026-07-03,Cardia_SEA_Auto_Roas_030726_All,Cardia_SEA-Philip_Auto_Roas_020726_All,Cardia_SEA-Philip_Auto_Roas_030726_All_CAR_A7_UGC_H6_US_clean,561,2,2,0,0,,280500,,,,UNKNOWN,UNKNOWN,UNKNOWN
2026-07-03,Cardia_USExcludeCity_Auto_Roas_030726_All_Creative_CAR_A6_UGC_H2_EN_202606221322_clean - Copy,Cardia_USExcludeCity_Auto_Roas_030726_All_Creative_CAR_A6_UGC_H2_EN_202606221322_clean,Cardia_USExcludeCity_Auto_Roas_030726_All_Creative_CAR_A6_UGC_H2_EN_202606221322_clean,60624,67,60,3,4.477612,4.477612,904835.820896,,28,,UNKNOWN,UNKNOWN,UNKNOWN
2026-07-03,Cardia_USExcludeCity_Auto_Roas_030726_All_Creative_CAR_A6_UGC_H2_EN_202606221322_clean - Copy,Cardia_USExcludeCity_Auto_Roas_030726_All_Creative_CAR_A6_UGC_H2_EN_202606221322_clean,Cardia_US_Auto_Roas_030726_All_Creative_Image,116482,154,141,5,3.246753,3.246753,756376.623377,3,21,,UNKNOWN,UNKNOWN,UNKNOWN
2026-07-03,Cardia_Global-ExcludeUS_Auto_Roas_030726_Creative_CAR_A6_UGC_H2_EN_Campaign2,Cardia_Global_Auto_Roas_030726_Creative_CAR_A6_UGC_H2_EN,Cardia_Global-ExcludeUS_Auto_Roas_030726_Creative_Image,139482,4447,3889,140,3.14819,3.238138,31365.414886,26,61,,UNKNOWN,UNKNOWN,UNKNOWN
2026-07-03,Cardia_Global-ExcludeUS_Auto_Roas_030726_Creative_CAR_A6_UGC_H2_EN_Campaign2,Cardia_Global_Auto_Roas_030726_Creative_CAR_A6_UGC_H2_EN,Cardia_Global-ExcludeUS_Auto_Roas_030726_Creative_CAR_A6_UGC_H2_EN,12910,277,270,4,1.444043,1.444043,46606.498195,2,110,,UNKNOWN,UNKNOWN,UNKNOWN
2026-07-03,Cardia_Global-ExcludeUS_Auto_Roas_030726_Creative_CAR_A6_UGC_H2_EN_Campaign2,Cardia_Global-ExcludeUS_Auto_Roas_030726_Creative_CAR_A6_UGC_H2_EN_Campaign2,Cardia_Global-ExcludeUS_Auto_Roas_030726_Creative_CAR_A6_UGC_H2_EN,34368,643,620,12,1.866252,1.866252,53449.455677,7,280,,UNKNOWN,UNKNOWN,UNKNOWN
2026-07-03,Cardia_Global-ExcludeUS_Auto_Roas_030726_Creative_CAR_A6_UGC_H2_EN_Campaign2,Cardia_Global-ExcludeUS_Auto_Roas_030726_Creative_CAR_A6_UGC_H2_EN_Campaign2,Cardia_Global-ExcludeUS_Auto_Roas_030726_Creative_CAR_A6_UGC_H2_EN - Copy,112765,2266,1956,90,3.971756,4.060018,49763.901147,15,392,,UNKNOWN,UNKNOWN,UNKNOWN
2026-07-04,Cardia_Roas_India_280626_Mass,Cardia_Roas_India_280626_Mass,Cardia_Roas_India_280626_Mass_CAR_A2_UGC_H1_EN_202606221042_clean,0,0,0,0,,,,1,,,UNKNOWN,UNKNOWN,UNKNOWN
2026-07-04,Cardia_Roas_India_280626_Mass,Cardia_Roas_India_280626_Mass,Cardia_Roas_India_280626_Mass_CAR_A6_UGC_H1_EN_202606221143_clean,0,0,0,0,,,,,,,UNKNOWN,UNKNOWN,UNKNOWN
2026-07-04,Cardia_Roas_India_280626_Mass,Cardia_Roas_India_280626_Mass,Cardia_Roas_India_280626_Mass_CAR_A3_UGC_H2_EN_clean,0,0,0,0,,,,,,,UNKNOWN,UNKNOWN,UNKNOWN
2026-07-04,Cardia_Roas_India_280626_Mass,Cardia_Roas_India_280626_Mass,Cardia_Roas_India_280626_Mass_ Man_celebrating_World_Cup_goal_202606232334_clean,0,0,0,0,,,,1,,,UNKNOWN,UNKNOWN,UNKNOWN
2026-07-04,Cardia_Global_Auto_Roas_280626_Diabetes,Cardia_Global_Auto_Roas_280626_Diabetes,Cardia_Global_Auto_Roas_260626_Diabetes_CAR_A7_UGC_H1_EN_clean,0,0,0,0,,,,,,,UNKNOWN,UNKNOWN,UNKNOWN
2026-07-04,Cardia_Global_Auto_Roas_280626_Diabetes,Cardia_Global_Auto_Roas_280626_Diabetes,Cardia_Global_Auto_Roas_280626_Diabetes_CAR_A7_UGC_H1_US_clean,0,0,0,0,,,,,,,UNKNOWN,UNKNOWN,UNKNOWN
2026-07-04,Cardia_Global_Auto_Roas_290626_All_Creative,Cardia_Global_Auto_Roas_280626_All_Creative,Cardia_Global_Auto_Roas_280626_All_Creative_CAR_A6_UGC_H2_EN_202606221322_clean,0,0,0,0,,,,1,,,UNKNOWN,UNKNOWN,UNKNOWN
2026-07-04,Cardia_Africa_Auto_Roas_010726_Diabetes,Cardia_Africa_Auto_Roas_010726_Diabetes,Cardia_Africa_Auto_Roas_010726_Diabetes_CAR_A7_UGC_H1_US_clean,0,0,0,0,,,,,,,UNKNOWN,UNKNOWN,UNKNOWN
2026-07-04,Cardia_Africa_Auto_Roas_010726_Diabetes,Cardia_Africa_Auto_Roas_010726_Diabetes,Cardia_Africa_Auto_Roas_010726_Diabetes_CAR_A7_UGC_H2_EN_clean,0,0,0,0,,,,1,,,UNKNOWN,UNKNOWN,UNKNOWN
2026-07-04,Cardia_India_Auto_Roas_010726_All_Creative,Cardia_India_Auto_Roas_010726_All_Creative,Cardia_India_Auto_Roas_010726_All_Creative_CAR_A2_UGC_H1_US_clean,7122,53,50,7,13.207547,13.207547,134377.358491,3,3,,UNKNOWN,UNKNOWN,UNKNOWN
2026-07-04,Cardia_India_Auto_Roas_010726_All_Creative,Cardia_India_Auto_Roas_010726_All_Creative,Cardia_India_Auto_Roas_010727_All_Creative_CAR_A6_UGC_H2_EN_202606221322_clean,120514,5045,4664,71,1.407334,1.506442,23887.809713,36,1652,,UNKNOWN,UNKNOWN,UNKNOWN
2026-07-04,Cardia_India_Auto_Roas_010726_All_Creative,Cardia_India_Auto_Roas_010726_All_Creative,Cardia_India_Auto_Roas_010727_All_Creative_ HealthGuard,537196,27885,20883,1078,3.865878,4.206563,19264.69428,156,31,,UNKNOWN,UNKNOWN,UNKNOWN
2026-07-04,Cardia_Global-ExcludeUS_Auto_Roas_010726_Creative_CAR_A6_UGC_H2_EN,Cardia_Global_Auto_Roas_010726_Creative_CAR_A6_UGC_H2_EN,Cardia_Global-ExcludeUS_Auto_Roas_010726_Creative_CAR_A6_UGC_H2_EN,64972,1855,1806,20,1.078167,1.078167,35025.336927,13,656,,UNKNOWN,UNKNOWN,UNKNOWN
2026-07-04,Cardia_India_Auto_Roas_010726_Creative_CAR_A6_UGC_H2_EN,Cardia_India_Auto_Roas_010726_Creative_CAR_A6_UGC_H2_EN - Copy,Cardia_India_Auto_Roas_010726_Creative_CAR_A6_UGC_H2_EN,13150,416,406,4,0.961538,0.961538,31610.576923,4,145,,UNKNOWN,UNKNOWN,UNKNOWN
2026-07-04,Cardia_India_Auto_Roas_010726_Creative_CAR_A6_UGC_H2_EN,Cardia_India_Auto_Roas_010726_Creative_CAR_A6_UGC_H2_EN - Copy,Cardia_Global-ExcludeUS_Auto_Roas_010726_Creative_Image,482734,27362,23079,606,2.21475,2.309773,17642.496894,114,12,,UNKNOWN,UNKNOWN,UNKNOWN
2026-07-04,Cardia_South-Africa+Nigeria_Auto_Roas_010726_Dup,Cardia_South-Africa+Nigeria_Auto_Roas_010726_Diabetes,Cardia_South-Africa+Nigeria_Auto_Roas_010726_CAR_A7_UGC_H1_EN_clean,0,0,0,0,,,,,,,UNKNOWN,UNKNOWN,UNKNOWN
2026-07-04,Cardia_Global_Auto_Roas_020726_All,Cardia_Global_Auto_Roas_020726_All,Cardia_Global_Auto_Roas_020726_All_CAR_A1_UGC_CL06_US_clean,23815,723,630,22,3.042877,3.319502,32939.142462,12,147,,UNKNOWN,UNKNOWN,UNKNOWN
2026-07-04,Cardia_Global_Auto_Roas_020726_All,Cardia_Global_Auto_Roas_020726_All,Cardia_Global_Auto_Roas_020726_All_ CAR_A6_UGC_CL02_US_clean,58114,3599,3481,28,0.777994,0.750208,16147.263129,8,970,,UNKNOWN,UNKNOWN,UNKNOWN
2026-07-04,Cardia_Global_Auto_Roas_020726_All,Cardia_Global_Auto_Roas_020726_All,Cardia_Global_Auto_Roas_020726_All_ CAR_A6_UGC_CL02_US_clean - Copy,112676,8328,7957,40,0.480307,0.4683,13529.779059,18,2149,,UNKNOWN,UNKNOWN,UNKNOWN
2026-07-04,Cardia_Global_Auto_Roas_020726_All,Cardia_Global_Auto_Roas_020726_All,Cardia_Global_Auto_Roas_020726_All_CAR_A7_UGC_H3_US_clean,3626,15,15,5,33.333333,33.333333,241733.333333,2,,,UNKNOWN,UNKNOWN,UNKNOWN
2026-07-04,Cardia_Global_Auto_Roas_020726_All,Cardia_Global_Auto_Roas_020726_All,Cardia_Global_Auto_Roas_020726_All_ CAR_A7_UGC_H6_US_clean,2887,4,4,2,50,50,721750,,1,,UNKNOWN,UNKNOWN,UNKNOWN
2026-07-04,Cardia_SEA_Auto_Roas_020726_All,Cardia_SEA_Auto_Roas_020726_All,Cardia_SEA_Auto_Roas_020726_All_CAR_A7_UGC_H5_US_clean,2257,32,32,2,6.25,6.25,70531.25,1,11,,UNKNOWN,UNKNOWN,UNKNOWN
2026-07-04,Cardia_SEA_Auto_Roas_020726_All,Cardia_SEA_Auto_Roas_020726_All,Cardia_SEA_Auto_Roas_020726_All_CAR_A7_UGC_H4_US_clean,5621,87,84,2,2.298851,2.298851,64609.195402,2,28,,UNKNOWN,UNKNOWN,UNKNOWN
2026-07-04,Cardia_SEA_Auto_Roas_020726_All,Cardia_SEA_Auto_Roas_020726_All,Cardia_SEA_Auto_Roas_020726_All_CAR_A6_UGC_CL02_US_clean - Copy,237955,5188,4820,108,2.081727,2.197379,45866.422513,31,1700,,UNKNOWN,UNKNOWN,UNKNOWN
2026-07-04,Cardia_SEA_Auto_Roas_020726_All,Cardia_SEA_Auto_Roas_020726_All,Cardia_SEA_Auto_Roas_020726_All_CAR_A6_UGC_CL02_US_clean,31219,434,411,23,5.299539,5.299539,71933.179724,5,131,,UNKNOWN,UNKNOWN,UNKNOWN
2026-07-04,Cardia_Africa_Auto_Roas_020726_All_Creative,Cardia_India_Auto_Roas_020726_Creative-US,Cardia_India_Auto_Roas_020726_Creative-USCAR_A1_UGC_CL06_US_clean,27438,1230,1100,33,2.682927,2.764228,22307.317073,8,173,,UNKNOWN,UNKNOWN,UNKNOWN
2026-07-04,Cardia_Africa_Auto_Roas_020726_All_Creative,Cardia_India_Auto_Roas_020726_Creative-US,Cardia_India_Auto_Roas_020726_Creative-USCAR_A6_UGC_CL02_US_clean - Copy,31083,4644,4538,14,0.301464,0.258398,6693.152455,11,1220,,UNKNOWN,UNKNOWN,UNKNOWN
2026-07-04,Cardia_Africa_Auto_Roas_020726_All_Creative,Cardia_India_Auto_Roas_020726_Creative-US,Cardia_India_Auto_Roas_020726_Creative-US_CAR_A7_UGC_H4_US_clean,9186,1198,1198,9,0.751252,0.751252,7667.779633,12,324,,UNKNOWN,UNKNOWN,UNKNOWN
2026-07-04,Cardia_Africa_Auto_Roas_020726_All_Creative,Cardia_India_Auto_Roas_020726_Creative-US,Cardia_India_Auto_Roas_020726_Creative-US_CAR_A7_UGC_H5_US_clean,1,1,1,0,0,,1000,,,,UNKNOWN,UNKNOWN,UNKNOWN
2026-07-04,Cardia_Africa_Auto_Roas_020726_All_Creative,Cardia_India_Auto_Roas_020726_Creative-US,Cardia_India_Auto_Roas_020726_Creative-USCAR_A6_UGC_CL02_US_clean,91791,10339,9973,51,0.493278,0.493278,8878.131347,32,2429,,UNKNOWN,UNKNOWN,UNKNOWN
2026-07-04,Cardia_Africa_Auto_Roas_020726_All_Creative,Cardia_India_Auto_Roas_020726_Creative-US,Cardia_India_Auto_Roas_020726_Creative-USCAR_A7_UGC_H3_US_clean,7756,34,31,10,29.411765,32.352941,228117.647059,4,,,UNKNOWN,UNKNOWN,UNKNOWN
2026-07-04,Cardia_Africa_Auto_Roas_020726_All_Creative,Cardia_India_Auto_Roas_020726_Creative-US,Cardia_India_Auto_Roas_020726_Creative-USCAR_A7_UGC_H6_US_clean,587,10,10,2,20,20,58700,,,,UNKNOWN,UNKNOWN,UNKNOWN
2026-07-04,Cardia_Africa_Auto_Roas_020726_All_Creative,Cardia_Africa_Auto_Roas_020726_All_Creative,Cardia_Africa_Auto_Roas_020726_All_Creative_CAR_A7_UGC_H5_US_clean,1860,60,59,0,0,,31000,,22,,UNKNOWN,UNKNOWN,UNKNOWN
2026-07-04,Cardia_Africa_Auto_Roas_020726_All_Creative,Cardia_Africa_Auto_Roas_020726_All_Creative,Cardia_Africa_Auto_Roas_020726_All_Creative_CAR_A1_UGC_CL06_US_clean,34453,718,651,22,3.064067,3.064067,47984.679666,7,172,,UNKNOWN,UNKNOWN,UNKNOWN
2026-07-04,Cardia_Africa_Auto_Roas_030726_All_Creative,Cardia_Africa_Auto_Roas_030726_All_Creative,Cardia_Africa_Auto_Roas_030726_Creative-USCAR_A7_UGC_H6_US_clean,792,5,5,2,40,40,158400,,,,UNKNOWN,UNKNOWN,UNKNOWN
2026-07-04,Cardia_Africa_Auto_Roas_030726_All_Creative,Cardia_Africa_Auto_Roas_030726_All_Creative,Cardia_Africa_Auto_Roas_030726_Creative-US_CAR_A7_UGC_H5_US_clean,541,17,17,0,0,,31823.529412,,7,,UNKNOWN,UNKNOWN,UNKNOWN
2026-07-04,Cardia_Africa_Auto_Roas_030726_All_Creative,Cardia_Africa_Auto_Roas_030726_All_Creative,Cardia_Africa_Auto_Roas_030726_Creative-USCAR_A1_UGC_CL06_US_clean,30370,717,621,32,4.46304,5.020921,42357.043236,8,133,,UNKNOWN,UNKNOWN,UNKNOWN
2026-07-04,Cardia_Africa_Auto_Roas_030726_All_Creative,Cardia_Africa_Auto_Roas_030726_All_Creative,Cardia_Africa_Auto_Roas_030726_Creative-US_CAR_A7_UGC_H4_US_clean,66917,2832,2667,40,1.412429,1.44774,23628.884181,11,989,,UNKNOWN,UNKNOWN,UNKNOWN
2026-07-04,Cardia_Africa_Auto_Roas_030726_All_Creative,Cardia_S-Africa_Auto_Roas_030726_All_Creative,Cardia_S-Africa_Auto_Roas_030726_All_Creative__CAR_A6_UGC_CL02_US_clean,3032,24,22,0,0,,126333.333333,,17,,UNKNOWN,UNKNOWN,UNKNOWN
2026-07-04,Cardia_Africa_Auto_Roas_030726_All_Creative,Cardia_S-Africa_Auto_Roas_030726_All_Creative,Cardia_S-Africa_Auto_Roas_030726_All_Creative_CAR_A1_UGC_CL06_US_clean,6074,69,63,3,4.347826,4.347826,88028.985507,2,17,,UNKNOWN,UNKNOWN,UNKNOWN
2026-07-04,Cardia_Africa_Auto_Roas_030726_All_Creative,Cardia_S-Africa_Auto_Roas_030726_All_Creative,Cardia_S-Africa_Auto_Roas_030726_All_Creative_CAR_A6_UGC_CL02_US_clean - Copy,5554,76,73,2,2.631579,2.631579,73078.947368,1,37,,UNKNOWN,UNKNOWN,UNKNOWN
2026-07-04,Cardia_Africa_Auto_Roas_030726_All_Creative,Cardia_S-Africa_Auto_Roas_030726_All_Creative,Cardia_S-Africa_Auto_Roas_030726_All_Creative_CAR_A7_UGC_H5_US_clean,234,5,5,0,0,,46800,,,,UNKNOWN,UNKNOWN,UNKNOWN
2026-07-04,Cardia_Africa_Auto_Roas_030726_All_Creative,Cardia_Africa_Auto_Roas_030726_All_Creative,Cardia_Africa_Auto_Roas_030726_Creative-USCAR_A6_UGC_CL02_US_clean,39192,1319,1220,26,1.97119,2.12282,29713.419257,7,478,,UNKNOWN,UNKNOWN,UNKNOWN
2026-07-04,Cardia_Africa_Auto_Roas_030726_All_Creative,Cardia_Africa_Auto_Roas_030726_All_Creative,Cardia_Africa_Auto_Roas_030726_Creative-USCAR_A6_UGC_CL02_US_clean - Copy,33212,985,956,23,2.335025,2.436548,33717.766497,7,321,,UNKNOWN,UNKNOWN,UNKNOWN
2026-07-04,Cardia_Africa_Auto_Roas_030726_All_Creative,Cardia_S-Africa_Auto_Roas_030726_All_Creative,Cardia_S-Africa_Auto_Roas_030726_All_Creative_CAR_A7_UGC_H4_US_clean,433,8,8,0,0,,54125,,4,,UNKNOWN,UNKNOWN,UNKNOWN
2026-07-04,Cardia_Africa_Auto_Roas_030726_All_Creative,Cardia_S-Africa_Auto_Roas_030726_All_Creative,Cardia_S-Africa_Auto_Roas_030726_All_Creative_CAR_A7_UGC_H6_US_clean,708,7,7,0,0,,101142.857143,,3,,UNKNOWN,UNKNOWN,UNKNOWN
2026-07-04,Cardia_Global-ExcludeUS_Auto_Roas_010726_Creative_CAR_A6_UGC_H2_EN,Cardia_Global_Auto_Roas_030726_Creative_CAR_A6_UGC_H2_EN,Cardia_Global-ExcludeUS_Auto_Roas_030726_Creative_CAR_A6_UGC_H2_EN,71991,1678,1615,27,1.609058,1.609058,42902.860548,18,671,,UNKNOWN,UNKNOWN,UNKNOWN
2026-07-04,Cardia_Global-ExcludeUS_Auto_Roas_010726_Creative_CAR_A6_UGC_H2_EN,Cardia_Global_Auto_Roas_030726_Creative_CAR_A6_UGC_H2_EN,Cardia_Global-ExcludeUS_Auto_Roas_030726_Creative_Image,333945,9431,7904,301,3.191602,3.350652,35409.288517,72,89,,UNKNOWN,UNKNOWN,UNKNOWN
