date,campaign_name,country,spend,impressions,clicks,installs
2026-07-02,Cardia_Global_Auto_Roas_290626_All_Creative,IQ,2645,12,0,
2026-07-02,Cardia_Global_Auto_Roas_290626_All_Creative,IL,679,4,0,
2026-07-02,Cardia_Global_Auto_Roas_290626_All_Creative,CI,272,2,1,1
2026-07-02,Cardia_Global_Auto_Roas_290626_All_Creative,JM,1652,20,0,
2026-07-02,Cardia_Global_Auto_Roas_290626_All_Creative,JO,119,2,0,
2026-07-02,Cardia_Global_Auto_Roas_290626_All_Creative,KE,11405,125,7,4
2026-07-02,Cardia_Global_Auto_Roas_290626_All_Creative,KI,304,10,0,
2026-07-02,Cardia_Global_Auto_Roas_290626_All_Creative,KW,1323,64,0,
2026-07-02,Cardia_Global_Auto_Roas_290626_All_Creative,LA,537,2,1,
2026-07-02,Cardia_Global_Auto_Roas_290626_All_Creative,LB,767,10,1,
2026-07-02,Cardia_Global_Auto_Roas_290626_All_Creative,LS,567,7,1,
2026-07-02,Cardia_Global_Auto_Roas_290626_All_Creative,LR,567,15,0,
2026-07-02,Cardia_Global_Auto_Roas_290626_All_Creative,LY,2245,6,1,
2026-07-02,Cardia_Global_Auto_Roas_290626_All_Creative,MG,192,4,1,
2026-07-02,Cardia_Global_Auto_Roas_290626_All_Creative,MW,1370,34,3,
2026-07-02,Cardia_Global_Auto_Roas_290626_All_Creative,MY,7543,148,2,
2026-07-02,Cardia_Global_Auto_Roas_290626_All_Creative,MV,1724,76,0,
2026-07-02,Cardia_Global_Auto_Roas_290626_All_Creative,ML,645,4,1,
2026-07-02,Cardia_Global_Auto_Roas_290626_All_Creative,MH,11,3,0,
2026-07-02,Cardia_Global_Auto_Roas_290626_All_Creative,MR,55,1,0,
2026-07-02,Cardia_Global_Auto_Roas_290626_All_Creative,MU,1378,18,1,
2026-07-02,Cardia_Global_Auto_Roas_290626_All_Creative,MX,523,5,0,
2026-07-02,Cardia_Global_Auto_Roas_290626_All_Creative,MA,442,3,1,
2026-07-02,Cardia_Global_Auto_Roas_290626_All_Creative,MZ,930,8,2,
2026-07-02,Cardia_Global_Auto_Roas_290626_All_Creative,MM,275,6,0,
2026-07-02,Cardia_Global_Auto_Roas_290626_All_Creative,NA,1345,12,2,
2026-07-02,Cardia_Global_Auto_Roas_290626_All_Creative,NR,20,3,0,
2026-07-02,Cardia_Global_Auto_Roas_290626_All_Creative,NP,1271,118,4,2
2026-07-02,Cardia_Global_Auto_Roas_290626_All_Creative,NI,3354,2,0,
2026-07-02,Cardia_Global_Auto_Roas_290626_All_Creative,NE,70,2,0,
2026-07-02,Cardia_Global_Auto_Roas_290626_All_Creative,NG,37727,427,13,2
2026-07-02,Cardia_Global_Auto_Roas_290626_All_Creative,NU,21,2,0,
2026-07-02,Cardia_Global_Auto_Roas_290626_All_Creative,MP,9,1,0,
2026-07-02,Cardia_Global_Auto_Roas_290626_All_Creative,OM,24,2,0,
2026-07-02,Cardia_Global_Auto_Roas_290626_All_Creative,PK,1496,69,1,2
2026-07-02,Cardia_Global_Auto_Roas_290626_All_Creative,PW,14,1,0,
2026-07-02,Cardia_Global_Auto_Roas_290626_All_Creative,PS,11,1,0,
2026-07-02,Cardia_Global_Auto_Roas_290626_All_Creative,PG,1684,48,2,
2026-07-02,Cardia_Global_Auto_Roas_290626_All_Creative,PE,365,2,0,
2026-07-02,Cardia_Global_Auto_Roas_290626_All_Creative,PH,17820,311,12,7
2026-07-02,Cardia_Global_Auto_Roas_290626_All_Creative,PR,3666,9,1,1
2026-07-02,Cardia_Global_Auto_Roas_290626_All_Creative,QA,443,17,0,
2026-07-02,Cardia_Global_Auto_Roas_290626_All_Creative,RW,51,4,0,
2026-07-02,Cardia_Global_Auto_Roas_290626_All_Creative,KN,12,1,0,
2026-07-02,Cardia_Global_Auto_Roas_290626_All_Creative,LC,112,4,0,
2026-07-02,Cardia_Global_Auto_Roas_290626_All_Creative,VC,128,2,0,
2026-07-02,Cardia_Global_Auto_Roas_290626_All_Creative,WS,122,9,0,
2026-07-02,Cardia_Global_Auto_Roas_290626_All_Creative,SA,1904,75,0,
2026-07-02,Cardia_Global_Auto_Roas_290626_All_Creative,SN,21,1,0,
2026-07-02,Cardia_Global_Auto_Roas_290626_All_Creative,SC,204,7,0,
2026-07-02,Cardia_Global_Auto_Roas_290626_All_Creative,SL,99,7,0,
2026-07-02,Cardia_Global_Auto_Roas_290626_All_Creative,SB,171,11,1,2
2026-07-02,Cardia_Global_Auto_Roas_290626_All_Creative,SO,1048,24,1,
2026-07-02,Cardia_Global_Auto_Roas_290626_All_Creative,ZA,8654,107,1,
2026-07-02,Cardia_Global_Auto_Roas_290626_All_Creative,KR,192,3,0,
2026-07-02,Cardia_Global_Auto_Roas_290626_All_Creative,SS,166,10,1,1
2026-07-02,Cardia_Global_Auto_Roas_290626_All_Creative,LK,2274,90,5,3
2026-07-02,Cardia_Global_Auto_Roas_290626_All_Creative,SR,618,18,0,
2026-07-02,Cardia_Global_Auto_Roas_290626_All_Creative,SZ,622,11,0,
2026-07-02,Cardia_Global_Auto_Roas_290626_All_Creative,SY,117,8,0,
2026-07-02,Cardia_Global_Auto_Roas_290626_All_Creative,TZ,27,4,0,
2026-07-02,Cardia_Global_Auto_Roas_290626_All_Creative,TH,1435,16,0,
2026-07-02,Cardia_Global_Auto_Roas_290626_All_Creative,BS,141,3,0,
2026-07-02,Cardia_Global_Auto_Roas_290626_All_Creative,TL,39,4,0,
2026-07-02,Cardia_Global_Auto_Roas_290626_All_Creative,TG,50,2,0,
2026-07-02,Cardia_Global_Auto_Roas_290626_All_Creative,TO,244,4,0,
2026-07-02,Cardia_Global_Auto_Roas_290626_All_Creative,TT,1613,32,1,
2026-07-02,Cardia_Global_Auto_Roas_290626_All_Creative,TR,355,6,1,
2026-07-02,Cardia_Global_Auto_Roas_290626_All_Creative,TV,6,1,0,
2026-07-02,Cardia_Global_Auto_Roas_290626_All_Creative,UG,62,4,0,
2026-07-02,Cardia_Global_Auto_Roas_290626_All_Creative,AE,2135,53,0,
2026-07-02,Cardia_Global_Auto_Roas_290626_All_Creative,VI,677,4,0,
2026-07-02,Cardia_Global_Auto_Roas_290626_All_Creative,US,28372,42,0,
2026-07-02,Cardia_Global_Auto_Roas_290626_All_Creative,UY,186,1,0,
2026-07-02,Cardia_Global_Auto_Roas_290626_All_Creative,VU,5,3,0,
2026-07-02,Cardia_Global_Auto_Roas_290626_All_Creative,VE,264,5,2,
2026-07-02,Cardia_Global_Auto_Roas_290626_All_Creative,VN,165,3,0,
2026-07-02,Cardia_Global_Auto_Roas_290626_All_Creative,ZM,1563,44,1,
2026-07-02,Cardia_Global_Auto_Roas_290626_All_Creative,ZW,506,14,1,
2026-07-02,Cardia_Africa_Auto_Roas_010726_Diabetes,BI,0,0,0,
2026-07-02,Cardia_Africa_Auto_Roas_010726_Diabetes,CF,0,0,0,
2026-07-02,Cardia_Africa_Auto_Roas_010726_Diabetes,ET,0,0,0,
2026-07-02,Cardia_Africa_Auto_Roas_010726_Diabetes,CI,0,0,0,
2026-07-02,Cardia_Africa_Auto_Roas_010726_Diabetes,KE,0,0,0,1
2026-07-02,Cardia_Africa_Auto_Roas_010726_Diabetes,MG,0,0,0,1
2026-07-02,Cardia_Africa_Auto_Roas_010726_Diabetes,NG,0,0,0,1
2026-07-02,Cardia_India_Auto_Roas_010726_All_Creative,IN,694755,15256,889,214
2026-07-02,Cardia_Global-ExcludeUS_Auto_Roas_010726_Creative_CAR_A6_UGC_H2_EN,AF,708,28,1,
2026-07-02,Cardia_Global-ExcludeUS_Auto_Roas_010726_Creative_CAR_A6_UGC_H2_EN,DZ,4301,57,12,3
2026-07-02,Cardia_Global-ExcludeUS_Auto_Roas_010726_Creative_CAR_A6_UGC_H2_EN,AS,27,2,0,
2026-07-02,Cardia_Global-ExcludeUS_Auto_Roas_010726_Creative_CAR_A6_UGC_H2_EN,AO,15,3,0,
2026-07-02,Cardia_Global-ExcludeUS_Auto_Roas_010726_Creative_CAR_A6_UGC_H2_EN,AG,135,5,0,
2026-07-02,Cardia_Global-ExcludeUS_Auto_Roas_010726_Creative_CAR_A6_UGC_H2_EN,AR,970,5,0,
2026-07-02,Cardia_Global-ExcludeUS_Auto_Roas_010726_Creative_CAR_A6_UGC_H2_EN,AM,44,4,0,
2026-07-02,Cardia_Global-ExcludeUS_Auto_Roas_010726_Creative_CAR_A6_UGC_H2_EN,AZ,34,1,0,
2026-07-02,Cardia_Global-ExcludeUS_Auto_Roas_010726_Creative_CAR_A6_UGC_H2_EN,BH,2792,127,0,
2026-07-02,Cardia_Global-ExcludeUS_Auto_Roas_010726_Creative_CAR_A6_UGC_H2_EN,BD,13972,263,18,4
2026-07-02,Cardia_Global-ExcludeUS_Auto_Roas_010726_Creative_CAR_A6_UGC_H2_EN,BB,559,11,0,
2026-07-02,Cardia_Global-ExcludeUS_Auto_Roas_010726_Creative_CAR_A6_UGC_H2_EN,BZ,42,3,0,
2026-07-02,Cardia_Global-ExcludeUS_Auto_Roas_010726_Creative_CAR_A6_UGC_H2_EN,BJ,2,1,0,
2026-07-02,Cardia_Global-ExcludeUS_Auto_Roas_010726_Creative_CAR_A6_UGC_H2_EN,BM,100,1,0,
2026-07-02,Cardia_Global-ExcludeUS_Auto_Roas_010726_Creative_CAR_A6_UGC_H2_EN,BT,249,33,0,
2026-07-02,Cardia_Global-ExcludeUS_Auto_Roas_010726_Creative_CAR_A6_UGC_H2_EN,BO,170,5,0,
2026-07-02,Cardia_Global-ExcludeUS_Auto_Roas_010726_Creative_CAR_A6_UGC_H2_EN,BW,4032,107,2,3
2026-07-02,Cardia_Global-ExcludeUS_Auto_Roas_010726_Creative_CAR_A6_UGC_H2_EN,BR,649,6,1,1
2026-07-02,Cardia_Global-ExcludeUS_Auto_Roas_010726_Creative_CAR_A6_UGC_H2_EN,VG,218,1,0,
2026-07-02,Cardia_Global-ExcludeUS_Auto_Roas_010726_Creative_CAR_A6_UGC_H2_EN,BN,66,4,0,
2026-07-02,Cardia_Global-ExcludeUS_Auto_Roas_010726_Creative_CAR_A6_UGC_H2_EN,BF,749,4,1,
2026-07-02,Cardia_Global-ExcludeUS_Auto_Roas_010726_Creative_CAR_A6_UGC_H2_EN,BI,385,5,0,
2026-07-02,Cardia_Global-ExcludeUS_Auto_Roas_010726_Creative_CAR_A6_UGC_H2_EN,KH,532,14,0,
2026-07-02,Cardia_Global-ExcludeUS_Auto_Roas_010726_Creative_CAR_A6_UGC_H2_EN,CM,2927,39,2,
2026-07-02,Cardia_Global-ExcludeUS_Auto_Roas_010726_Creative_CAR_A6_UGC_H2_EN,KY,39,2,0,
2026-07-02,Cardia_Global-ExcludeUS_Auto_Roas_010726_Creative_CAR_A6_UGC_H2_EN,TD,3,1,0,
2026-07-02,Cardia_Global-ExcludeUS_Auto_Roas_010726_Creative_CAR_A6_UGC_H2_EN,CL,11,1,0,
2026-07-02,Cardia_Global-ExcludeUS_Auto_Roas_010726_Creative_CAR_A6_UGC_H2_EN,CN,343,17,0,
2026-07-02,Cardia_Global-ExcludeUS_Auto_Roas_010726_Creative_CAR_A6_UGC_H2_EN,CO,19,1,0,
2026-07-02,Cardia_Global-ExcludeUS_Auto_Roas_010726_Creative_CAR_A6_UGC_H2_EN,KM,123,1,1,
2026-07-02,Cardia_Global-ExcludeUS_Auto_Roas_010726_Creative_CAR_A6_UGC_H2_EN,CK,52,2,0,
2026-07-02,Cardia_Global-ExcludeUS_Auto_Roas_010726_Creative_CAR_A6_UGC_H2_EN,CR,404,4,0,
2026-07-02,Cardia_Global-ExcludeUS_Auto_Roas_010726_Creative_CAR_A6_UGC_H2_EN,CW,234,2,0,
2026-07-02,Cardia_Global-ExcludeUS_Auto_Roas_010726_Creative_CAR_A6_UGC_H2_EN,CY,165,3,0,
2026-07-02,Cardia_Global-ExcludeUS_Auto_Roas_010726_Creative_CAR_A6_UGC_H2_EN,CD,2869,14,2,
2026-07-02,Cardia_Global-ExcludeUS_Auto_Roas_010726_Creative_CAR_A6_UGC_H2_EN,DM,8,1,0,
2026-07-02,Cardia_Global-ExcludeUS_Auto_Roas_010726_Creative_CAR_A6_UGC_H2_EN,DO,228,2,0,
2026-07-02,Cardia_Global-ExcludeUS_Auto_Roas_010726_Creative_CAR_A6_UGC_H2_EN,EC,823,5,1,2
2026-07-02,Cardia_Global-ExcludeUS_Auto_Roas_010726_Creative_CAR_A6_UGC_H2_EN,EG,893,8,1,
2026-07-02,Cardia_Global-ExcludeUS_Auto_Roas_010726_Creative_CAR_A6_UGC_H2_EN,SV,345,4,0,
2026-07-02,Cardia_Global-ExcludeUS_Auto_Roas_010726_Creative_CAR_A6_UGC_H2_EN,GQ,8,1,0,
2026-07-02,Cardia_Global-ExcludeUS_Auto_Roas_010726_Creative_CAR_A6_UGC_H2_EN,ER,71,3,0,
2026-07-02,Cardia_Global-ExcludeUS_Auto_Roas_010726_Creative_CAR_A6_UGC_H2_EN,ET,14803,447,17,4
2026-07-02,Cardia_Global-ExcludeUS_Auto_Roas_010726_Creative_CAR_A6_UGC_H2_EN,FK,10,1,0,
2026-07-02,Cardia_Global-ExcludeUS_Auto_Roas_010726_Creative_CAR_A6_UGC_H2_EN,FM,28,3,0,
2026-07-02,Cardia_Global-ExcludeUS_Auto_Roas_010726_Creative_CAR_A6_UGC_H2_EN,FJ,7667,212,3,3
2026-07-02,Cardia_Global-ExcludeUS_Auto_Roas_010726_Creative_CAR_A6_UGC_H2_EN,PF,55,1,0,
2026-07-02,Cardia_Global-ExcludeUS_Auto_Roas_010726_Creative_CAR_A6_UGC_H2_EN,GA,59,1,0,
2026-07-02,Cardia_Global-ExcludeUS_Auto_Roas_010726_Creative_CAR_A6_UGC_H2_EN,GM,281,11,0,
2026-07-02,Cardia_Global-ExcludeUS_Auto_Roas_010726_Creative_CAR_A6_UGC_H2_EN,GE,65,2,0,
2026-07-02,Cardia_Global-ExcludeUS_Auto_Roas_010726_Creative_CAR_A6_UGC_H2_EN,GH,5690,117,2,1
2026-07-02,Cardia_Global-ExcludeUS_Auto_Roas_010726_Creative_CAR_A6_UGC_H2_EN,GL,5,1,0,
2026-07-02,Cardia_Global-ExcludeUS_Auto_Roas_010726_Creative_CAR_A6_UGC_H2_EN,GD,277,5,0,
2026-07-02,Cardia_Global-ExcludeUS_Auto_Roas_010726_Creative_CAR_A6_UGC_H2_EN,GU,881,12,0,
2026-07-02,Cardia_Global-ExcludeUS_Auto_Roas_010726_Creative_CAR_A6_UGC_H2_EN,GT,12,1,0,
2026-07-02,Cardia_Global-ExcludeUS_Auto_Roas_010726_Creative_CAR_A6_UGC_H2_EN,GN,2323,15,9,2
2026-07-02,Cardia_Global-ExcludeUS_Auto_Roas_010726_Creative_CAR_A6_UGC_H2_EN,GY,1575,32,2,1
2026-07-02,Cardia_Global-ExcludeUS_Auto_Roas_010726_Creative_CAR_A6_UGC_H2_EN,HT,458,4,1,
2026-07-02,Cardia_Global-ExcludeUS_Auto_Roas_010726_Creative_CAR_A6_UGC_H2_EN,HN,1248,6,3,
2026-07-02,Cardia_Global-ExcludeUS_Auto_Roas_010726_Creative_CAR_A6_UGC_H2_EN,HK,4126,43,0,
2026-07-02,Cardia_Global-ExcludeUS_Auto_Roas_010726_Creative_CAR_A6_UGC_H2_EN,ID,10256,103,14,1
2026-07-02,Cardia_Global-ExcludeUS_Auto_Roas_010726_Creative_CAR_A6_UGC_H2_EN,IQ,1243,32,0,
2026-07-02,Cardia_Global-ExcludeUS_Auto_Roas_010726_Creative_CAR_A6_UGC_H2_EN,IL,6648,27,2,
2026-07-02,Cardia_Global-ExcludeUS_Auto_Roas_010726_Creative_CAR_A6_UGC_H2_EN,CI,1536,4,3,2
2026-07-02,Cardia_Global-ExcludeUS_Auto_Roas_010726_Creative_CAR_A6_UGC_H2_EN,JM,2437,31,0,
2026-07-02,Cardia_Global-ExcludeUS_Auto_Roas_010726_Creative_CAR_A6_UGC_H2_EN,JO,881,7,0,
2026-07-02,Cardia_Global-ExcludeUS_Auto_Roas_010726_Creative_CAR_A6_UGC_H2_EN,KE,22132,408,14,6
2026-07-02,Cardia_Global-ExcludeUS_Auto_Roas_010726_Creative_CAR_A6_UGC_H2_EN,KI,378,8,0,
2026-07-02,Cardia_Global-ExcludeUS_Auto_Roas_010726_Creative_CAR_A6_UGC_H2_EN,KW,7303,244,2,
2026-07-02,Cardia_Global-ExcludeUS_Auto_Roas_010726_Creative_CAR_A6_UGC_H2_EN,KG,21,1,0,
2026-07-02,Cardia_Global-ExcludeUS_Auto_Roas_010726_Creative_CAR_A6_UGC_H2_EN,LA,39,1,1,
2026-07-02,Cardia_Global-ExcludeUS_Auto_Roas_010726_Creative_CAR_A6_UGC_H2_EN,LB,1874,20,1,
2026-07-02,Cardia_Global-ExcludeUS_Auto_Roas_010726_Creative_CAR_A6_UGC_H2_EN,LS,553,9,0,
2026-07-02,Cardia_Global-ExcludeUS_Auto_Roas_010726_Creative_CAR_A6_UGC_H2_EN,LR,1402,22,1,1
2026-07-02,Cardia_Global-ExcludeUS_Auto_Roas_010726_Creative_CAR_A6_UGC_H2_EN,LY,1845,22,2,
2026-07-02,Cardia_Global-ExcludeUS_Auto_Roas_010726_Creative_CAR_A6_UGC_H2_EN,MO,151,2,0,
2026-07-02,Cardia_Global-ExcludeUS_Auto_Roas_010726_Creative_CAR_A6_UGC_H2_EN,MG,958,10,2,
2026-07-02,Cardia_Global-ExcludeUS_Auto_Roas_010726_Creative_CAR_A6_UGC_H2_EN,MW,1463,57,5,1
2026-07-02,Cardia_Global-ExcludeUS_Auto_Roas_010726_Creative_CAR_A6_UGC_H2_EN,MY,55286,670,11,5
2026-07-02,Cardia_Global-ExcludeUS_Auto_Roas_010726_Creative_CAR_A6_UGC_H2_EN,MV,7881,259,5,5
2026-07-02,Cardia_Global-ExcludeUS_Auto_Roas_010726_Creative_CAR_A6_UGC_H2_EN,ML,744,3,1,
2026-07-02,Cardia_Global-ExcludeUS_Auto_Roas_010726_Creative_CAR_A6_UGC_H2_EN,MH,35,3,0,
2026-07-02,Cardia_Global-ExcludeUS_Auto_Roas_010726_Creative_CAR_A6_UGC_H2_EN,MU,4442,84,1,
2026-07-02,Cardia_Global-ExcludeUS_Auto_Roas_010726_Creative_CAR_A6_UGC_H2_EN,MX,3113,17,2,
2026-07-02,Cardia_Global-ExcludeUS_Auto_Roas_010726_Creative_CAR_A6_UGC_H2_EN,MN,526,4,1,
2026-07-02,Cardia_Global-ExcludeUS_Auto_Roas_010726_Creative_CAR_A6_UGC_H2_EN,MA,624,8,3,
2026-07-02,Cardia_Global-ExcludeUS_Auto_Roas_010726_Creative_CAR_A6_UGC_H2_EN,MZ,528,10,0,
2026-07-02,Cardia_Global-ExcludeUS_Auto_Roas_010726_Creative_CAR_A6_UGC_H2_EN,MM,2796,19,5,1
2026-07-02,Cardia_Global-ExcludeUS_Auto_Roas_010726_Creative_CAR_A6_UGC_H2_EN,NA,850,21,0,
2026-07-02,Cardia_Global-ExcludeUS_Auto_Roas_010726_Creative_CAR_A6_UGC_H2_EN,NR,333,4,0,
2026-07-02,Cardia_Global-ExcludeUS_Auto_Roas_010726_Creative_CAR_A6_UGC_H2_EN,NP,4328,305,7,5
2026-07-02,Cardia_Global-ExcludeUS_Auto_Roas_010726_Creative_CAR_A6_UGC_H2_EN,NI,1026,6,0,
2026-07-02,Cardia_Global-ExcludeUS_Auto_Roas_010726_Creative_CAR_A6_UGC_H2_EN,NE,74,1,0,
2026-07-02,Cardia_Global-ExcludeUS_Auto_Roas_010726_Creative_CAR_A6_UGC_H2_EN,NG,76826,837,21,4
2026-07-02,Cardia_Global-ExcludeUS_Auto_Roas_010726_Creative_CAR_A6_UGC_H2_EN,MP,72,3,0,
2026-07-02,Cardia_Global-ExcludeUS_Auto_Roas_010726_Creative_CAR_A6_UGC_H2_EN,OM,1097,49,0,
2026-07-02,Cardia_Global-ExcludeUS_Auto_Roas_010726_Creative_CAR_A6_UGC_H2_EN,PK,6185,299,4,2
2026-07-02,Cardia_Global-ExcludeUS_Auto_Roas_010726_Creative_CAR_A6_UGC_H2_EN,PA,59,1,0,
2026-07-02,Cardia_Global-ExcludeUS_Auto_Roas_010726_Creative_CAR_A6_UGC_H2_EN,PG,2897,58,0,
2026-07-02,Cardia_Global-ExcludeUS_Auto_Roas_010726_Creative_CAR_A6_UGC_H2_EN,PY,105,1,1,
2026-07-02,Cardia_Global-ExcludeUS_Auto_Roas_010726_Creative_CAR_A6_UGC_H2_EN,PE,2934,5,2,
2026-07-02,Cardia_Global-ExcludeUS_Auto_Roas_010726_Creative_CAR_A6_UGC_H2_EN,PH,48105,692,31,6
2026-07-02,Cardia_Global-ExcludeUS_Auto_Roas_010726_Creative_CAR_A6_UGC_H2_EN,PR,6000,22,2,
2026-07-02,Cardia_Global-ExcludeUS_Auto_Roas_010726_Creative_CAR_A6_UGC_H2_EN,QA,1706,71,3,3
2026-07-02,Cardia_Global-ExcludeUS_Auto_Roas_010726_Creative_CAR_A6_UGC_H2_EN,CG,195,1,1,1
2026-07-02,Cardia_Global-ExcludeUS_Auto_Roas_010726_Creative_CAR_A6_UGC_H2_EN,RW,110,5,0,
2026-07-02,Cardia_Global-ExcludeUS_Auto_Roas_010726_Creative_CAR_A6_UGC_H2_EN,KN,12,1,0,
2026-07-02,Cardia_Global-ExcludeUS_Auto_Roas_010726_Creative_CAR_A6_UGC_H2_EN,LC,721,6,1,
2026-07-02,Cardia_Global-ExcludeUS_Auto_Roas_010726_Creative_CAR_A6_UGC_H2_EN,MF,33,1,0,
2026-07-02,Cardia_Global-ExcludeUS_Auto_Roas_010726_Creative_CAR_A6_UGC_H2_EN,VC,73,4,0,
2026-07-02,Cardia_Global-ExcludeUS_Auto_Roas_010726_Creative_CAR_A6_UGC_H2_EN,WS,156,13,0,
2026-07-02,Cardia_Global-ExcludeUS_Auto_Roas_010726_Creative_CAR_A6_UGC_H2_EN,SA,7873,356,2,1
2026-07-02,Cardia_Global-ExcludeUS_Auto_Roas_010726_Creative_CAR_A6_UGC_H2_EN,SN,80,2,0,
2026-07-02,Cardia_Global-ExcludeUS_Auto_Roas_010726_Creative_CAR_A6_UGC_H2_EN,SC,238,6,0,
2026-07-02,Cardia_Global-ExcludeUS_Auto_Roas_010726_Creative_CAR_A6_UGC_H2_EN,SL,1325,21,2,1
2026-07-02,Cardia_Global-ExcludeUS_Auto_Roas_010726_Creative_CAR_A6_UGC_H2_EN,SX,11,1,0,
2026-07-02,Cardia_Global-ExcludeUS_Auto_Roas_010726_Creative_CAR_A6_UGC_H2_EN,SB,1821,24,3,2
2026-07-02,Cardia_Global-ExcludeUS_Auto_Roas_010726_Creative_CAR_A6_UGC_H2_EN,SO,1502,37,1,1
2026-07-02,Cardia_Global-ExcludeUS_Auto_Roas_010726_Creative_CAR_A6_UGC_H2_EN,ZA,37144,371,6,3
2026-07-02,Cardia_Global-ExcludeUS_Auto_Roas_010726_Creative_CAR_A6_UGC_H2_EN,KR,450,8,0,
2026-07-02,Cardia_Global-ExcludeUS_Auto_Roas_010726_Creative_CAR_A6_UGC_H2_EN,SS,948,20,0,
2026-07-02,Cardia_Global-ExcludeUS_Auto_Roas_010726_Creative_CAR_A6_UGC_H2_EN,LK,13525,428,11,5
2026-07-02,Cardia_Global-ExcludeUS_Auto_Roas_010726_Creative_CAR_A6_UGC_H2_EN,SH,7,1,0,
2026-07-02,Cardia_Global-ExcludeUS_Auto_Roas_010726_Creative_CAR_A6_UGC_H2_EN,SR,1396,49,2,2
2026-07-02,Cardia_Global-ExcludeUS_Auto_Roas_010726_Creative_CAR_A6_UGC_H2_EN,SZ,327,8,1,
2026-07-02,Cardia_Global-ExcludeUS_Auto_Roas_010726_Creative_CAR_A6_UGC_H2_EN,SY,686,13,2,
2026-07-02,Cardia_Global-ExcludeUS_Auto_Roas_010726_Creative_CAR_A6_UGC_H2_EN,TZ,304,10,0,
2026-07-02,Cardia_Global-ExcludeUS_Auto_Roas_010726_Creative_CAR_A6_UGC_H2_EN,TH,1022,23,0,
2026-07-02,Cardia_Global-ExcludeUS_Auto_Roas_010726_Creative_CAR_A6_UGC_H2_EN,BS,290,2,0,
2026-07-02,Cardia_Global-ExcludeUS_Auto_Roas_010726_Creative_CAR_A6_UGC_H2_EN,TL,25,3,0,
2026-07-02,Cardia_Global-ExcludeUS_Auto_Roas_010726_Creative_CAR_A6_UGC_H2_EN,TG,9,1,0,
2026-07-02,Cardia_Global-ExcludeUS_Auto_Roas_010726_Creative_CAR_A6_UGC_H2_EN,TO,649,9,0,
2026-07-02,Cardia_Global-ExcludeUS_Auto_Roas_010726_Creative_CAR_A6_UGC_H2_EN,TT,4622,71,3,1
2026-07-02,Cardia_Global-ExcludeUS_Auto_Roas_010726_Creative_CAR_A6_UGC_H2_EN,TN,81,6,0,
2026-07-02,Cardia_Global-ExcludeUS_Auto_Roas_010726_Creative_CAR_A6_UGC_H2_EN,TR,281,13,0,
2026-07-02,Cardia_Global-ExcludeUS_Auto_Roas_010726_Creative_CAR_A6_UGC_H2_EN,TC,31,1,0,
2026-07-02,Cardia_Global-ExcludeUS_Auto_Roas_010726_Creative_CAR_A6_UGC_H2_EN,TV,273,1,0,
2026-07-02,Cardia_Global-ExcludeUS_Auto_Roas_010726_Creative_CAR_A6_UGC_H2_EN,UG,1076,20,1,
2026-07-02,Cardia_Global-ExcludeUS_Auto_Roas_010726_Creative_CAR_A6_UGC_H2_EN,AE,10402,258,2,1
2026-07-02,Cardia_Global-ExcludeUS_Auto_Roas_010726_Creative_CAR_A6_UGC_H2_EN,VI,103,2,0,
2026-07-02,Cardia_Global-ExcludeUS_Auto_Roas_010726_Creative_CAR_A6_UGC_H2_EN,UY,685,3,0,
2026-07-02,Cardia_Global-ExcludeUS_Auto_Roas_010726_Creative_CAR_A6_UGC_H2_EN,UZ,49,3,0,
2026-07-02,Cardia_Global-ExcludeUS_Auto_Roas_010726_Creative_CAR_A6_UGC_H2_EN,VU,222,11,0,
2026-07-02,Cardia_Global-ExcludeUS_Auto_Roas_010726_Creative_CAR_A6_UGC_H2_EN,VE,4501,12,1,1
2026-07-02,Cardia_Global-ExcludeUS_Auto_Roas_010726_Creative_CAR_A6_UGC_H2_EN,VN,1437,9,1,
2026-07-02,Cardia_Global-ExcludeUS_Auto_Roas_010726_Creative_CAR_A6_UGC_H2_EN,YE,56,3,0,
2026-07-02,Cardia_Global-ExcludeUS_Auto_Roas_010726_Creative_CAR_A6_UGC_H2_EN,ZM,5239,118,2,2
2026-07-02,Cardia_Global-ExcludeUS_Auto_Roas_010726_Creative_CAR_A6_UGC_H2_EN,ZW,2602,43,0,
2026-07-02,Cardia_India_Auto_Roas_010726_Creative_CAR_A6_UGC_H2_EN,IN,496606,26373,586,178
2026-07-02,Cardia_Global_Auto_Roas_010726_All,AF,134,22,0,
2026-07-02,Cardia_Global_Auto_Roas_010726_All,DZ,7982,217,12,3
2026-07-02,Cardia_Global_Auto_Roas_010726_All,AS,32,1,0,
2026-07-02,Cardia_Global_Auto_Roas_010726_All,AO,17,2,0,
2026-07-02,Cardia_Global_Auto_Roas_010726_All,AR,229,9,0,
2026-07-02,Cardia_Global_Auto_Roas_010726_All,AM,34,2,0,
2026-07-02,Cardia_Global_Auto_Roas_010726_All,AZ,0,3,0,
2026-07-02,Cardia_Global_Auto_Roas_010726_All,BH,261,20,0,
2026-07-02,Cardia_Global_Auto_Roas_010726_All,BD,10833,247,4,
2026-07-02,Cardia_Global_Auto_Roas_010726_All,BB,34,3,0,
2026-07-02,Cardia_Global_Auto_Roas_010726_All,BZ,15,1,0,
2026-07-02,Cardia_Global_Auto_Roas_010726_All,BJ,12,3,0,
